user_id,age_group,region,device_type
7898,18-24,APAC,Tablet
7899,18-24,EMEA,Desktop
7900,25-34,EMEA,Desktop
7901,25-34,APAC,Mobile
7902,18-24,Americas,Desktop
7903,35-44,Americas,Desktop
7904,25-34,Americas,Desktop
7905,55+,Americas,Desktop
7906,45-54,Americas,Desktop
7907,25-34,APAC,Tablet
7908,18-24,APAC,Desktop
7909,35-44,APAC,Tablet
7910,45-54,Americas,Tablet
7911,25-34,Americas,Tablet
7912,35-44,APAC,Mobile
7913,35-44,APAC,Mobile
7914,35-44,Americas,Tablet
7915,18-24,EMEA,Mobile
7916,55+,APAC,Desktop
7917,35-44,Americas,Tablet
7918,45-54,Americas,Tablet
7919,25-34,APAC,Tablet
7920,45-54,EMEA,Mobile
7921,18-24,Americas,Mobile
7922,18-24,APAC,Mobile
7923,45-54,Americas,Desktop
7924,55+,Americas,Mobile
7925,18-24,Americas,Tablet
7926,18-24,Americas,Mobile
7927,45-54,EMEA,Mobile
7928,18-24,APAC,Mobile
7929,55+,APAC,Mobile
7930,55+,APAC,Tablet
7931,55+,APAC,Mobile
7932,25-34,APAC,Tablet
7933,55+,EMEA,Mobile
7934,55+,Americas,Desktop
7935,25-34,Americas,Desktop
7936,35-44,APAC,Tablet
7937,18-24,Americas,Tablet
7938,55+,Americas,Desktop
7939,18-24,Americas,Desktop
7940,45-54,APAC,Mobile
7941,18-24,APAC,Desktop
7942,25-34,EMEA,Tablet
7943,18-24,APAC,Tablet
7944,18-24,EMEA,Desktop
7945,18-24,APAC,Tablet
7946,35-44,Americas,Mobile
7947,35-44,EMEA,Mobile
7948,45-54,EMEA,Desktop
7949,25-34,EMEA,Tablet
7950,18-24,APAC,Desktop
7951,18-24,EMEA,Tablet
7952,18-24,APAC,Tablet
7953,18-24,EMEA,Tablet
7954,35-44,APAC,Mobile
7955,45-54,EMEA,Tablet
7956,55+,Americas,Mobile
7957,25-34,Americas,Tablet
7958,18-24,EMEA,Desktop
7959,45-54,APAC,Mobile
7960,55+,APAC,Mobile
7961,45-54,APAC,Mobile
7962,35-44,Americas,Desktop
7963,55+,Americas,Mobile
7964,45-54,Americas,Desktop
7965,35-44,APAC,Tablet
7966,45-54,APAC,Tablet
7967,45-54,APAC,Desktop
7968,55+,EMEA,Mobile
7969,35-44,EMEA,Mobile
7970,18-24,EMEA,Desktop
7971,25-34,Americas,Tablet
7972,55+,Americas,Desktop
7973,35-44,APAC,Mobile
7974,45-54,EMEA,Mobile
7975,35-44,APAC,Mobile
7976,25-34,EMEA,Mobile
7977,25-34,EMEA,Tablet
7978,18-24,APAC,Tablet
7979,18-24,APAC,Tablet
7980,25-34,EMEA,Mobile
7981,55+,EMEA,Mobile
7982,55+,Americas,Mobile
7983,45-54,APAC,Desktop
7984,18-24,APAC,Mobile
7985,45-54,APAC,Tablet
7986,18-24,APAC,Tablet
7987,25-34,EMEA,Tablet
7988,55+,Americas,Desktop
7989,55+,APAC,Tablet
7990,25-34,EMEA,Desktop
7991,45-54,EMEA,Desktop
7992,45-54,EMEA,Desktop
7993,35-44,EMEA,Mobile
7994,18-24,EMEA,Mobile
7995,45-54,APAC,Tablet
7996,25-34,APAC,Tablet
7997,45-54,Americas,Desktop
7998,55+,APAC,Mobile
7999,18-24,EMEA,Tablet
8000,35-44,Americas,Tablet
8001,18-24,EMEA,Mobile
8002,55+,EMEA,Desktop
8003,55+,APAC,Tablet
8004,55+,EMEA,Tablet
8005,55+,APAC,Mobile
8006,25-34,EMEA,Mobile
8007,35-44,Americas,Desktop
8008,55+,EMEA,Desktop
8009,55+,APAC,Tablet
8010,45-54,EMEA,Desktop
8011,35-44,APAC,Tablet
8012,18-24,APAC,Tablet
8013,35-44,Americas,Mobile
8014,35-44,APAC,Tablet
8015,35-44,Americas,Mobile
8016,55+,Americas,Tablet
8017,55+,EMEA,Tablet
8018,25-34,Americas,Tablet
8019,18-24,APAC,Desktop
8020,45-54,APAC,Desktop
8021,35-44,Americas,Mobile
8022,18-24,EMEA,Tablet
8023,18-24,Americas,Mobile
8024,25-34,Americas,Mobile
8025,45-54,APAC,Tablet
8026,35-44,EMEA,Desktop
8027,45-54,EMEA,Desktop
8028,25-34,EMEA,Mobile
8029,55+,EMEA,Desktop
8030,18-24,APAC,Tablet
8031,35-44,EMEA,Tablet
8032,55+,EMEA,Desktop
8033,25-34,EMEA,Desktop
8034,45-54,APAC,Mobile
8035,18-24,APAC,Desktop
8036,35-44,EMEA,Mobile
8037,55+,APAC,Tablet
8038,55+,Americas,Tablet
8039,18-24,EMEA,Tablet
8040,45-54,APAC,Desktop
8041,25-34,EMEA,Desktop
8042,45-54,EMEA,Desktop
8043,45-54,APAC,Mobile
8044,45-54,Americas,Mobile
8045,18-24,EMEA,Mobile
8046,18-24,Americas,Tablet
8047,25-34,APAC,Mobile
8048,45-54,EMEA,Desktop
8049,18-24,APAC,Desktop
8050,25-34,APAC,Tablet
8051,25-34,APAC,Desktop
8052,45-54,APAC,Desktop
8053,35-44,EMEA,Desktop
8054,45-54,Americas,Mobile
8055,35-44,Americas,Mobile
8056,25-34,EMEA,Desktop
8057,18-24,EMEA,Desktop
8058,55+,Americas,Desktop
8059,25-34,Americas,Desktop
8060,18-24,EMEA,Mobile
8061,25-34,APAC,Tablet
8062,45-54,EMEA,Desktop
8063,35-44,Americas,Mobile
8064,25-34,APAC,Desktop
8065,18-24,Americas,Tablet
8066,45-54,APAC,Mobile
8067,55+,Americas,Mobile
8068,45-54,APAC,Tablet
8069,35-44,EMEA,Tablet
8070,45-54,EMEA,Mobile
8071,55+,APAC,Tablet
8072,18-24,APAC,Desktop
8073,25-34,EMEA,Tablet
8074,35-44,EMEA,Tablet
8075,55+,APAC,Mobile
8076,35-44,APAC,Tablet
8077,45-54,EMEA,Mobile
8078,35-44,Americas,Desktop
8079,55+,EMEA,Tablet
8080,25-34,APAC,Tablet
8081,25-34,APAC,Mobile
8082,35-44,Americas,Mobile
8083,18-24,EMEA,Tablet
8084,35-44,APAC,Mobile
8085,45-54,EMEA,Tablet
8086,25-34,APAC,Desktop
8087,25-34,Americas,Tablet
8088,25-34,EMEA,Desktop
8089,18-24,EMEA,Desktop
8090,18-24,Americas,Mobile
8091,55+,APAC,Mobile
8092,35-44,APAC,Mobile
8093,35-44,EMEA,Mobile
8094,45-54,Americas,Tablet
8095,25-34,EMEA,Desktop
8096,18-24,EMEA,Tablet
8097,45-54,APAC,Desktop
8098,45-54,APAC,Desktop
8099,18-24,APAC,Desktop
8100,35-44,APAC,Tablet
8101,25-34,APAC,Mobile
8102,35-44,Americas,Tablet
8103,45-54,EMEA,Desktop
8104,25-34,Americas,Tablet
8105,55+,EMEA,Desktop
8106,45-54,APAC,Mobile
8107,35-44,Americas,Mobile
8108,35-44,EMEA,Tablet
8109,35-44,APAC,Mobile
8110,18-24,APAC,Desktop
8111,45-54,Americas,Desktop
8112,25-34,Americas,Mobile
8113,35-44,Americas,Mobile
8114,35-44,APAC,Mobile
8115,18-24,EMEA,Tablet
8116,25-34,EMEA,Tablet
8117,45-54,Americas,Desktop
8118,55+,EMEA,Tablet
8119,18-24,APAC,Tablet
8120,45-54,EMEA,Desktop
8121,55+,APAC,Desktop
8122,35-44,Americas,Mobile
8123,35-44,EMEA,Mobile
8124,25-34,APAC,Tablet
8125,55+,Americas,Desktop
8126,35-44,Americas,Tablet
8127,35-44,Americas,Tablet
8128,25-34,Americas,Desktop
8129,45-54,EMEA,Desktop
8130,35-44,APAC,Desktop
8131,18-24,EMEA,Desktop
8132,18-24,APAC,Tablet
8133,45-54,Americas,Tablet
8134,55+,EMEA,Tablet
8135,25-34,Americas,Desktop
8136,18-24,APAC,Mobile
8137,18-24,Americas,Tablet
8138,45-54,EMEA,Mobile
8139,55+,EMEA,Mobile
8140,55+,APAC,Mobile
8141,45-54,APAC,Desktop
8142,18-24,EMEA,Desktop
8143,25-34,EMEA,Tablet
8144,18-24,EMEA,Tablet
8145,55+,EMEA,Desktop
8146,18-24,APAC,Desktop
8147,25-34,EMEA,Mobile
8148,35-44,APAC,Desktop
8149,18-24,EMEA,Desktop
8150,45-54,EMEA,Desktop
8151,35-44,Americas,Desktop
8152,45-54,Americas,Mobile
8153,45-54,EMEA,Tablet
8154,45-54,APAC,Mobile
8155,18-24,EMEA,Desktop
8156,55+,Americas,Desktop
8157,35-44,EMEA,Tablet
8158,25-34,Americas,Tablet
8159,55+,EMEA,Tablet
8160,18-24,EMEA,Mobile
8161,45-54,APAC,Tablet
8162,25-34,Americas,Desktop
8163,35-44,Americas,Desktop
8164,55+,Americas,Desktop
8165,55+,APAC,Mobile
8166,25-34,EMEA,Tablet
8167,18-24,APAC,Tablet
8168,35-44,EMEA,Tablet
8169,25-34,APAC,Tablet
8170,45-54,APAC,Desktop
8171,35-44,Americas,Mobile
8172,55+,APAC,Tablet
8173,25-34,EMEA,Desktop
8174,55+,APAC,Desktop
8175,55+,APAC,Mobile
8176,55+,EMEA,Tablet
8177,18-24,Americas,Mobile
8178,55+,EMEA,Tablet
8179,45-54,EMEA,Mobile
8180,45-54,EMEA,Tablet
8181,35-44,APAC,Tablet
8182,55+,APAC,Mobile
8183,55+,EMEA,Tablet
8184,25-34,EMEA,Mobile
8185,18-24,Americas,Mobile
8186,35-44,APAC,Tablet
8187,55+,APAC,Tablet
8188,25-34,APAC,Mobile
8189,18-24,APAC,Desktop
8190,35-44,EMEA,Mobile
8191,35-44,EMEA,Desktop
8192,55+,Americas,Desktop
8193,35-44,APAC,Mobile
8194,25-34,APAC,Mobile
8195,35-44,EMEA,Mobile
8196,45-54,Americas,Desktop
8197,25-34,EMEA,Mobile
8198,18-24,APAC,Mobile
8199,18-24,APAC,Tablet
8200,55+,Americas,Tablet
8201,55+,EMEA,Tablet
8202,45-54,APAC,Mobile
8203,18-24,APAC,Mobile
8204,18-24,Americas,Mobile
8205,18-24,APAC,Desktop
8206,18-24,APAC,Desktop
8207,35-44,EMEA,Tablet
8208,25-34,Americas,Desktop
8209,25-34,Americas,Desktop
8210,45-54,Americas,Desktop
8211,35-44,EMEA,Tablet
8212,18-24,Americas,Tablet
8213,18-24,APAC,Desktop
8214,55+,Americas,Mobile
8215,55+,APAC,Tablet
8216,45-54,Americas,Desktop
8217,18-24,Americas,Mobile
8218,45-54,EMEA,Mobile
8219,35-44,Americas,Tablet
8220,25-34,Americas,Mobile
8221,18-24,EMEA,Tablet
8222,35-44,APAC,Desktop
8223,18-24,Americas,Tablet
8224,55+,Americas,Mobile
8225,45-54,APAC,Tablet
8226,55+,EMEA,Tablet
8227,25-34,Americas,Desktop
8228,55+,EMEA,Mobile
8229,18-24,APAC,Tablet
8230,55+,APAC,Desktop
8231,18-24,EMEA,Desktop
8232,25-34,APAC,Desktop
8233,55+,APAC,Desktop
8234,45-54,Americas,Desktop
8235,45-54,EMEA,Tablet
8236,45-54,Americas,Tablet
8237,55+,EMEA,Mobile
8238,55+,Americas,Tablet
8239,55+,APAC,Mobile
8240,18-24,EMEA,Mobile
8241,25-34,EMEA,Mobile
8242,45-54,EMEA,Tablet
8243,18-24,EMEA,Desktop
8244,45-54,APAC,Mobile
8245,18-24,APAC,Desktop
8246,55+,APAC,Mobile
8247,45-54,Americas,Tablet
8248,55+,APAC,Mobile
8249,45-54,Americas,Tablet
8250,35-44,Americas,Desktop
8251,18-24,APAC,Tablet
8252,35-44,APAC,Desktop
8253,18-24,APAC,Tablet
8254,25-34,Americas,Mobile
8255,45-54,EMEA,Mobile
8256,25-34,APAC,Tablet
8257,25-34,Americas,Desktop
8258,18-24,Americas,Desktop
8259,35-44,APAC,Desktop
8260,55+,Americas,Tablet
8261,18-24,APAC,Tablet
8262,55+,Americas,Tablet
8263,25-34,EMEA,Tablet
8264,55+,Americas,Desktop
8265,35-44,APAC,Desktop
8266,18-24,EMEA,Tablet
8267,35-44,APAC,Tablet
8268,35-44,Americas,Desktop
8269,18-24,EMEA,Desktop
8270,35-44,EMEA,Mobile
8271,45-54,Americas,Tablet
8272,45-54,EMEA,Mobile
8273,45-54,EMEA,Desktop
8274,55+,EMEA,Desktop
8275,35-44,APAC,Tablet
8276,18-24,APAC,Mobile
8277,18-24,EMEA,Desktop
8278,55+,Americas,Mobile
8279,18-24,Americas,Mobile
8280,45-54,APAC,Mobile
8281,35-44,Americas,Mobile
8282,18-24,EMEA,Mobile
8283,18-24,Americas,Tablet
8284,25-34,APAC,Tablet
8285,25-34,APAC,Mobile
8286,25-34,EMEA,Tablet
8287,35-44,APAC,Desktop
8288,45-54,APAC,Mobile
8289,45-54,APAC,Tablet
8290,45-54,Americas,Tablet
8291,35-44,APAC,Desktop
8292,35-44,Americas,Desktop
8293,25-34,APAC,Desktop
8294,18-24,APAC,Desktop
8295,55+,Americas,Mobile
8296,55+,Americas,Tablet
8297,18-24,EMEA,Tablet
8298,25-34,EMEA,Desktop
8299,18-24,Americas,Tablet
8300,18-24,APAC,Tablet
8301,55+,EMEA,Tablet
8302,25-34,Americas,Desktop
8303,35-44,Americas,Tablet
8304,55+,APAC,Tablet
8305,35-44,Americas,Tablet
8306,25-34,EMEA,Mobile
8307,18-24,APAC,Mobile
8308,45-54,Americas,Tablet
8309,45-54,Americas,Tablet
8310,25-34,APAC,Tablet
8311,45-54,APAC,Tablet
8312,35-44,APAC,Tablet
8313,45-54,EMEA,Tablet
8314,25-34,EMEA,Mobile
8315,25-34,Americas,Desktop
8316,35-44,Americas,Tablet
8317,45-54,APAC,Tablet
8318,45-54,Americas,Tablet
8319,18-24,Americas,Desktop
8320,55+,APAC,Tablet
8321,25-34,EMEA,Tablet
8322,18-24,EMEA,Desktop
8323,25-34,EMEA,Tablet
8324,18-24,Americas,Desktop
8325,55+,APAC,Desktop
8326,18-24,EMEA,Tablet
8327,25-34,Americas,Mobile
8328,45-54,APAC,Mobile
8329,25-34,EMEA,Tablet
8330,35-44,EMEA,Desktop
8331,35-44,APAC,Desktop
8332,35-44,Americas,Desktop
8333,35-44,Americas,Tablet
8334,55+,EMEA,Mobile
8335,45-54,APAC,Desktop
8336,45-54,Americas,Desktop
8337,25-34,APAC,Tablet
8338,18-24,APAC,Mobile
8339,25-34,EMEA,Mobile
8340,25-34,APAC,Tablet
8341,25-34,APAC,Mobile
8342,25-34,APAC,Tablet
8343,45-54,Americas,Desktop
8344,18-24,EMEA,Tablet
8345,25-34,EMEA,Desktop
8346,45-54,APAC,Tablet
8347,25-34,APAC,Desktop
8348,35-44,Americas,Desktop
8349,25-34,EMEA,Tablet
8350,25-34,Americas,Desktop
8351,55+,EMEA,Mobile
8352,35-44,Americas,Tablet
8353,18-24,APAC,Mobile
8354,25-34,Americas,Desktop
8355,18-24,APAC,Desktop
8356,35-44,EMEA,Desktop
8357,25-34,EMEA,Tablet
8358,55+,APAC,Desktop
8359,45-54,EMEA,Mobile
8360,55+,Americas,Mobile
8361,55+,APAC,Tablet
8362,45-54,EMEA,Mobile
8363,45-54,Americas,Tablet
8364,45-54,Americas,Tablet
8365,25-34,EMEA,Desktop
8366,18-24,EMEA,Mobile
8367,18-24,Americas,Mobile
8368,45-54,APAC,Mobile
8369,55+,EMEA,Desktop
8370,35-44,EMEA,Tablet
8371,45-54,APAC,Mobile
8372,55+,APAC,Mobile
8373,55+,EMEA,Mobile
8374,25-34,APAC,Mobile
8375,25-34,Americas,Desktop
8376,18-24,Americas,Tablet
8377,18-24,Americas,Mobile
8378,35-44,EMEA,Mobile
8379,35-44,APAC,Tablet
8380,35-44,Americas,Desktop
8381,35-44,APAC,Desktop
8382,55+,Americas,Desktop
8383,55+,APAC,Desktop
8384,18-24,Americas,Mobile
8385,25-34,Americas,Tablet
8386,25-34,Americas,Tablet
8387,45-54,Americas,Tablet
8388,55+,Americas,Desktop
8389,35-44,Americas,Desktop
8390,35-44,Americas,Tablet
8391,45-54,Americas,Mobile
8392,25-34,Americas,Desktop
8393,35-44,APAC,Mobile
8394,25-34,APAC,Tablet
8395,45-54,EMEA,Desktop
8396,25-34,Americas,Mobile
8397,25-34,APAC,Desktop
8398,25-34,APAC,Tablet
8399,35-44,APAC,Tablet
8400,18-24,APAC,Tablet
8401,55+,APAC,Mobile
8402,25-34,APAC,Desktop
8403,25-34,EMEA,Desktop
8404,25-34,APAC,Desktop
8405,18-24,EMEA,Tablet
8406,45-54,EMEA,Mobile
8407,35-44,Americas,Tablet
8408,18-24,Americas,Tablet
8409,25-34,Americas,Mobile
8410,18-24,APAC,Tablet
8411,18-24,Americas,Tablet
8412,18-24,APAC,Desktop
8413,45-54,APAC,Mobile
8414,55+,Americas,Mobile
8415,35-44,Americas,Desktop
8416,45-54,EMEA,Mobile
8417,45-54,EMEA,Desktop
8418,55+,APAC,Tablet
8419,45-54,APAC,Mobile
8420,18-24,Americas,Mobile
8421,18-24,Americas,Tablet
8422,25-34,EMEA,Tablet
8423,45-54,Americas,Mobile
8424,25-34,APAC,Mobile
8425,35-44,Americas,Mobile
8426,18-24,EMEA,Desktop
8427,35-44,APAC,Mobile
8428,55+,EMEA,Mobile
8429,18-24,EMEA,Tablet
8430,35-44,APAC,Tablet
8431,55+,EMEA,Desktop
8432,35-44,Americas,Tablet
8433,55+,Americas,Mobile
8434,55+,EMEA,Mobile
8435,18-24,Americas,Desktop
8436,25-34,EMEA,Tablet
8437,55+,Americas,Tablet
8438,55+,EMEA,Tablet
8439,18-24,Americas,Desktop
8440,25-34,APAC,Tablet
8441,45-54,APAC,Tablet
8442,45-54,Americas,Tablet
8443,25-34,EMEA,Mobile
8444,35-44,Americas,Desktop
8445,18-24,EMEA,Mobile
8446,25-34,Americas,Desktop
8447,45-54,Americas,Tablet
8448,55+,APAC,Mobile
8449,45-54,EMEA,Tablet
8450,55+,EMEA,Tablet
8451,18-24,EMEA,Desktop
8452,55+,EMEA,Tablet
8453,25-34,EMEA,Mobile
8454,55+,APAC,Desktop
8455,35-44,Americas,Desktop
8456,25-34,EMEA,Mobile
8457,18-24,EMEA,Tablet
8458,25-34,Americas,Tablet
8459,35-44,APAC,Tablet
8460,18-24,APAC,Tablet
8461,45-54,APAC,Tablet
8462,35-44,Americas,Desktop
8463,18-24,Americas,Desktop
8464,55+,APAC,Mobile
8465,25-34,APAC,Tablet
8466,18-24,Americas,Tablet
8467,25-34,APAC,Tablet
8468,55+,EMEA,Mobile
8469,18-24,Americas,Tablet
8470,45-54,APAC,Desktop
8471,35-44,EMEA,Tablet
8472,18-24,Americas,Mobile
8473,55+,Americas,Desktop
8474,18-24,EMEA,Desktop
8475,25-34,Americas,Desktop
8476,18-24,APAC,Tablet
8477,45-54,Americas,Mobile
8478,18-24,APAC,Mobile
8479,35-44,EMEA,Tablet
8480,18-24,EMEA,Mobile
8481,25-34,Americas,Desktop
8482,18-24,EMEA,Desktop
8483,45-54,EMEA,Mobile
8484,55+,Americas,Mobile
8485,18-24,APAC,Tablet
8486,18-24,Americas,Tablet
8487,35-44,Americas,Tablet
8488,45-54,APAC,Tablet
8489,55+,APAC,Tablet
8490,25-34,APAC,Tablet
8491,18-24,Americas,Desktop
8492,55+,APAC,Mobile
8493,25-34,EMEA,Tablet
8494,45-54,APAC,Desktop
8495,45-54,EMEA,Mobile
8496,55+,APAC,Mobile
8497,25-34,EMEA,Mobile
8498,45-54,EMEA,Tablet
8499,55+,EMEA,Tablet
8500,45-54,EMEA,Tablet
8501,45-54,EMEA,Mobile
8502,45-54,APAC,Mobile
8503,35-44,Americas,Desktop
8504,25-34,Americas,Desktop
8505,55+,Americas,Desktop
8506,55+,Americas,Desktop
8507,25-34,Americas,Mobile
8508,25-34,EMEA,Tablet
8509,25-34,APAC,Tablet
8510,25-34,EMEA,Tablet
8511,18-24,APAC,Tablet
8512,55+,APAC,Desktop
8513,18-24,APAC,Mobile
8514,45-54,APAC,Tablet
8515,45-54,Americas,Mobile
8516,55+,APAC,Desktop
8517,45-54,APAC,Desktop
8518,25-34,Americas,Tablet
8519,18-24,EMEA,Tablet
8520,25-34,EMEA,Desktop
8521,45-54,EMEA,Desktop
8522,18-24,EMEA,Mobile
8523,25-34,APAC,Desktop
8524,55+,Americas,Mobile
8525,25-34,Americas,Desktop
8526,45-54,EMEA,Mobile
8527,18-24,Americas,Desktop
8528,55+,APAC,Desktop
8529,18-24,EMEA,Mobile
8530,55+,APAC,Mobile
8531,18-24,APAC,Tablet
8532,45-54,APAC,Tablet
8533,55+,APAC,Desktop
8534,35-44,APAC,Desktop
8535,18-24,EMEA,Mobile
8536,18-24,APAC,Desktop
8537,25-34,EMEA,Tablet
8538,55+,Americas,Mobile
8539,35-44,APAC,Desktop
8540,45-54,APAC,Mobile
8541,25-34,Americas,Tablet
8542,35-44,EMEA,Tablet
8543,55+,APAC,Tablet
8544,35-44,Americas,Desktop
8545,18-24,Americas,Desktop
8546,18-24,APAC,Desktop
8547,25-34,EMEA,Desktop
8548,55+,EMEA,Desktop
8549,55+,APAC,Desktop
8550,35-44,Americas,Tablet
8551,25-34,APAC,Tablet
8552,55+,EMEA,Desktop
8553,18-24,Americas,Tablet
8554,35-44,APAC,Mobile
8555,45-54,Americas,Desktop
8556,18-24,EMEA,Mobile
8557,25-34,EMEA,Desktop
8558,55+,EMEA,Desktop
8559,18-24,APAC,Tablet
8560,45-54,Americas,Mobile
8561,45-54,APAC,Tablet
8562,25-34,APAC,Desktop
8563,18-24,APAC,Mobile
8564,35-44,APAC,Desktop
8565,18-24,Americas,Tablet
8566,45-54,Americas,Desktop
8567,25-34,APAC,Desktop
8568,25-34,APAC,Tablet
8569,35-44,EMEA,Desktop
8570,25-34,EMEA,Mobile
8571,25-34,Americas,Tablet
8572,25-34,EMEA,Desktop
8573,25-34,Americas,Tablet
8574,25-34,Americas,Desktop
8575,45-54,Americas,Tablet
8576,18-24,EMEA,Tablet
8577,55+,EMEA,Mobile
8578,25-34,Americas,Tablet
8579,55+,Americas,Mobile
8580,55+,APAC,Tablet
8581,45-54,Americas,Tablet
8582,25-34,Americas,Desktop
8583,55+,APAC,Desktop
8584,25-34,Americas,Desktop
8585,35-44,Americas,Tablet
8586,35-44,Americas,Tablet
8587,35-44,APAC,Mobile
8588,55+,EMEA,Mobile
8589,35-44,Americas,Mobile
8590,45-54,APAC,Desktop
8591,45-54,Americas,Desktop
8592,55+,APAC,Mobile
8593,25-34,Americas,Tablet
8594,18-24,APAC,Desktop
8595,25-34,EMEA,Desktop
8596,25-34,EMEA,Mobile
8597,25-34,EMEA,Desktop
8598,25-34,Americas,Mobile
8599,18-24,APAC,Desktop
8600,35-44,Americas,Tablet
8601,25-34,Americas,Tablet
8602,45-54,APAC,Desktop
8603,55+,Americas,Mobile
8604,55+,APAC,Desktop
8605,45-54,APAC,Mobile
8606,25-34,EMEA,Desktop
8607,18-24,EMEA,Tablet
8608,35-44,EMEA,Tablet
8609,55+,APAC,Desktop
8610,35-44,EMEA,Desktop
8611,18-24,APAC,Desktop
8612,55+,Americas,Tablet
8613,35-44,EMEA,Tablet
8614,18-24,APAC,Mobile
8615,35-44,APAC,Desktop
8616,25-34,APAC,Desktop
8617,18-24,APAC,Tablet
8618,35-44,EMEA,Desktop
8619,25-34,EMEA,Mobile
8620,25-34,EMEA,Desktop
8621,18-24,APAC,Tablet
8622,45-54,Americas,Desktop
8623,55+,APAC,Tablet
8624,18-24,Americas,Mobile
8625,25-34,EMEA,Mobile
8626,25-34,APAC,Desktop
8627,18-24,APAC,Desktop
8628,45-54,EMEA,Tablet
8629,55+,APAC,Mobile
8630,35-44,Americas,Mobile
8631,18-24,Americas,Mobile
8632,55+,Americas,Mobile
8633,55+,APAC,Desktop
8634,25-34,APAC,Desktop
8635,35-44,Americas,Tablet
8636,18-24,APAC,Mobile
8637,25-34,Americas,Desktop
8638,25-34,EMEA,Desktop
8639,45-54,Americas,Mobile
8640,55+,EMEA,Desktop
8641,18-24,EMEA,Tablet
8642,18-24,EMEA,Tablet
8643,18-24,Americas,Mobile
8644,25-34,Americas,Tablet
8645,45-54,APAC,Desktop
8646,35-44,APAC,Tablet
8647,25-34,EMEA,Desktop
8648,35-44,Americas,Mobile
8649,45-54,APAC,Mobile
8650,55+,APAC,Desktop
8651,18-24,APAC,Desktop
8652,35-44,Americas,Tablet
8653,25-34,APAC,Desktop
8654,35-44,EMEA,Mobile
8655,55+,Americas,Desktop
8656,18-24,APAC,Tablet
8657,35-44,APAC,Tablet
8658,55+,Americas,Desktop
8659,25-34,APAC,Tablet
8660,45-54,APAC,Tablet
8661,25-34,EMEA,Mobile
8662,18-24,Americas,Desktop
8663,25-34,APAC,Mobile
8664,25-34,Americas,Mobile
8665,25-34,Americas,Tablet
8666,25-34,EMEA,Mobile
8667,18-24,EMEA,Desktop
8668,55+,Americas,Desktop
8669,35-44,EMEA,Desktop
8670,45-54,EMEA,Mobile
8671,35-44,APAC,Desktop
8672,35-44,EMEA,Desktop
8673,45-54,EMEA,Mobile
8674,18-24,APAC,Mobile
8675,45-54,APAC,Mobile
8676,18-24,Americas,Mobile
8677,35-44,EMEA,Tablet
8678,18-24,APAC,Mobile
8679,55+,EMEA,Mobile
8680,45-54,Americas,Desktop
8681,55+,EMEA,Desktop
8682,35-44,EMEA,Mobile
8683,45-54,EMEA,Mobile
8684,35-44,APAC,Mobile
8685,55+,APAC,Desktop
8686,35-44,Americas,Desktop
8687,45-54,EMEA,Mobile
8688,45-54,Americas,Desktop
8689,35-44,Americas,Desktop
8690,45-54,APAC,Mobile
8691,45-54,EMEA,Desktop
8692,35-44,EMEA,Mobile
8693,55+,Americas,Tablet
8694,45-54,EMEA,Tablet
8695,45-54,APAC,Tablet
8696,45-54,Americas,Desktop
8697,45-54,Americas,Tablet
8698,35-44,APAC,Desktop
8699,55+,APAC,Mobile
8700,55+,APAC,Tablet
8701,18-24,APAC,Desktop
8702,45-54,APAC,Tablet
8703,45-54,APAC,Desktop
8704,18-24,Americas,Desktop
8705,55+,EMEA,Mobile
8706,25-34,EMEA,Desktop
8707,25-34,Americas,Desktop
8708,55+,EMEA,Tablet
8709,45-54,EMEA,Mobile
8710,25-34,Americas,Desktop
8711,35-44,EMEA,Tablet
8712,35-44,EMEA,Mobile
8713,18-24,Americas,Desktop
8714,55+,EMEA,Tablet
8715,55+,APAC,Mobile
8716,25-34,Americas,Mobile
8717,45-54,EMEA,Mobile
8718,55+,EMEA,Mobile
8719,25-34,APAC,Desktop
8720,25-34,Americas,Desktop
8721,55+,Americas,Mobile
8722,25-34,EMEA,Mobile
8723,18-24,APAC,Desktop
8724,18-24,APAC,Tablet
8725,55+,APAC,Mobile
8726,45-54,APAC,Desktop
8727,18-24,APAC,Desktop
8728,18-24,APAC,Tablet
8729,55+,Americas,Desktop
8730,35-44,EMEA,Mobile
8731,25-34,EMEA,Desktop
8732,18-24,APAC,Mobile
8733,35-44,Americas,Desktop
8734,45-54,Americas,Mobile
8735,35-44,APAC,Mobile
8736,55+,EMEA,Desktop
8737,45-54,APAC,Mobile
8738,45-54,Americas,Desktop
8739,35-44,APAC,Desktop
8740,55+,EMEA,Desktop
8741,18-24,EMEA,Mobile
8742,35-44,Americas,Desktop
8743,18-24,APAC,Tablet
8744,35-44,APAC,Mobile
8745,18-24,Americas,Tablet
8746,35-44,APAC,Tablet
8747,45-54,Americas,Tablet
8748,25-34,APAC,Tablet
8749,45-54,EMEA,Desktop
8750,18-24,Americas,Tablet
8751,55+,APAC,Mobile
8752,45-54,APAC,Tablet
8753,25-34,APAC,Tablet
8754,18-24,Americas,Tablet
8755,45-54,EMEA,Desktop
8756,35-44,APAC,Tablet
8757,55+,Americas,Tablet
8758,18-24,APAC,Tablet
8759,45-54,EMEA,Mobile
8760,18-24,EMEA,Desktop
8761,35-44,EMEA,Desktop
8762,25-34,Americas,Desktop
8763,45-54,APAC,Mobile
8764,18-24,Americas,Tablet
